"pieces","moderated._seconds","moderated._nanoseconds","updated._seconds","updated._nanoseconds","location._latitude","location._longitude","originalUrl","published","id","owner_id","categories.0.number","categories.0.leafkey","categories.0.brand","moderator_id","categories.1.number","categories.1.leafkey","categories.1.brand","categories.2.number","categories.2.leafkey","categories.2.brand","categories.3.leafkey","categories.3.brand","categories.3.number","categories.4.number","categories.4.leafkey","categories.4.brand","categories.5.number","categories.5.leafkey","categories.5.brand","categories.6.leafkey","categories.6.brand","categories.6.number","categories.7.number","categories.7.leafkey","categories.7.brand","categories.8.number","categories.8.leafkey","categories.8.brand","categories.9.number","categories.9.leafkey","categories.9.brand","categories.10.number","categories.10.leafkey","categories.10.brand","categories.11.leafkey","categories.11.brand","categories.11.number","categories.12.number","categories.12.leafkey","categories.12.brand","categories.13.number","categories.13.leafkey","categories.13.brand","categories.14.leafkey","categories.14.brand","categories.14.number","categories.15.number","categories.15.leafkey","categories.15.brand","categories.16.number","categories.16.leafkey","categories.16.brand","categories.17.leafkey","categories.17.brand","categories.17.number","categories.18.leafkey","categories.18.brand","categories.18.number","categories.19.leafkey","categories.19.brand","categories.19.number","categories.20.number","categories.20.leafkey","categories.20.brand","categories.21.number","categories.21.leafkey","categories.21.brand","categories.22.leafkey","categories.22.brand","categories.22.number","categories.23.number","categories.23.leafkey","categories.23.brand","categories.24.leafkey","categories.24.brand","categories.24.number","categories.25.number","categories.25.leafkey","categories.25.brand","categories.26.number","categories.26.leafkey","categories.26.brand","categories.27.leafkey","categories.27.brand","categories.27.number","categories.28.number","categories.28.leafkey","categories.28.brand","categories.29.number","categories.29.leafkey","categories.29.brand","categories.30.leafkey","categories.30.brand","categories.30.number","categories.31.leafkey","categories.31.brand","categories.31.number","categories.32.leafkey","categories.32.brand","categories.32.number","categories.33.number","categories.33.leafkey","categories.33.brand","categories.34.number","categories.34.leafkey","categories.34.brand","categories.35.number","categories.35.leafkey","categories.35.brand","categories.36.leafkey","categories.36.brand","categories.36.number","categories.37.number","categories.37.leafkey","categories.37.brand","categories.38.number","categories.38.leafkey","categories.38.brand","categories.39.number","categories.39.leafkey","categories.39.brand","categories.40.leafkey","categories.40.brand","categories.40.number","categories.41.leafkey","categories.41.brand","categories.41.number","categories.42.leafkey","categories.42.brand","categories.42.number","categories.43.number","categories.43.leafkey","categories.43.brand","categories","categories.0.leafKey","categories.1.leafKey","description","categories.2.leafKey","categories.3.leafKey"
1,1564056213,321000000,1564052432,278000000,51.51652829706055,-0.021689413013151797,,true,"75ac7TdjV7xqDuwOZWLt","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",1,"1005","Boswellfarms","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1568492713,920000000,1568465406,815000000,51.4585953,-0.3076266,,true,"75eQg9L6SK5pySkTTbmO","ElX4zNQ9XJZMOmGUXo6zJk1umze2",29,"131","Unbranded","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1561497212,236000000,1561206713,545000000,51.5163078,-0.0222874,,true,"75wvJXwt2nPueCOKHoRR","SQJNiyFLiVNXeMLO8yesTPZEXlp2",9,"1000","Mixed","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1537143672,744000000,1537143672,744000000,40.7240965564901,-74.0343551092271,"https://tile1.z6z.co/pp/2018-09-17-01272744___40.7240965564901___-74.0343551092271___22_400x400.png",true,"767a95384d886a9d8081d8bca0ef200c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1562328155,43000000,1561890352,791000000,52.9490398,-1.1399535,,true,"76DanHJSki4zeF8Qfdn0","QGTmcAbw5GMMzYByCeHCMTAD9803",3,"1065","Na","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1558653555,905000000,1558643660,564000000,51.552971666666664,-0.02552216666666667,,true,"76FKrt91U6IOUNYYM0Vi","l1vaSG00X2hNYCK6tMXmC6bD5mr2",26,"1001","Cigarette Wrapping","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1564358764,654000000,1564317422,364000000,53.60530893603047,-2.143082074797278,,true,"76Ul9wdT6kZO5RnNJms4","YKGJ1LncxEYCUl9YDJFBrWn7FN12",3,"104","Clipper","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1466435060,0,1466435060,0,51.64574444444444,-1.24535,"https://storage.googleapis.com/zerosixzero/supersupengland/300_300/Photo_20_05_2016_16_04_20_(1).jpg",true,"76b5df1e213b3feb4bb8b710344788d2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1556372743,23000000,1556368071,694000000,38.855675,-77.2374617,,true,"76kJUmRTPKVAaCUrQn06",,14,"1003","Water","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1555307936,394000000,1555277061,193000000,51.572272378761745,-0.05844836670179136,,true,"76qx9fCYxT46sDR5XBLu",,4,"1003","evians","YKGJ1LncxEYCUl9YDJFBrWn7FN12",3,"1003","lucozade",1,"1003","volvic","1003","gatorade",1,1,"1003","oasis",1,"1050","coke","1003","nestle",1,1,"1003","emerge",1,"1003","tropicana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1533612392,792000000,1533612392,792000000,51.8616276881714,-2.2519136695402,"https://tile1.z6z.co/pp/2018-08-07-12392792___51.8616276881714___-2.2519136695402___35_400x400.png",true,"770a8333f27502590a549263209be534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1537672814,934000000,1537672814,934000000,53.3870069788747,-1.51025589582093,"https://tile1.z6z.co/pp/2018-09-23-12014934___53.3870069788747___-1.51025589582093___6_400x400.png",true,"771c305054e6a3b8aef7499a7a5938c3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1463662,43000000,1463662,43000000,51.48615,-1.09047,"https://storage.googleapis.com/supersup/600/gcphzhvbw4_1463662043.jpg",true,"773ab3e96671cb92e87442c266e84249",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1537327612,465000000,1537327612,465000000,51.4886430553211,-0.228763075992159,"https://tile1.z6z.co/pp/2018-09-19-12412465___51.4886430553211___-0.228763075992159___55_400x400.png",true,"7785d6c798980df7bcba09778509b9df",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1555269607,390000000,1555245070,275000000,51.6151322,-1.2435351,,true,"779IzjlP02ZE01FnarB6",,1,"1011","No","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1503113062,859000000,1503113062,859000000,53.7488684407673,-2.47196592614886,"https://tile1.z6z.co/pp/2017-08-19-12262859___53.7488684407673___-2.47196592614886___20_400x400.png",true,"77abac4ad998a9e839182eeafcf93ea5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1533948025,410000000,1533948025,410000000,52.9478647241778,-1.13968076767074,"https://tile1.z6z.co/pp/2018-08-11-02425410___52.9478647241778___-1.13968076767074___12_400x400.png",true,"77c9dba39850c2afcc2efc4dbfbc2738",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1569067387,182000000,1569060684,587000000,51.51831586669215,-0.17392984959335706,,true,"77kyvfMcjHfrHEnplLzG","UjTW6f0RzTdbIlKs5yEM9m35nV52",4,"1050","All sorts","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,1535865980,982000000,1535865980,982000000,60.2921700911076,25.0387692392211,"https://tile1.z6z.co/pp/2018-09-02-19580982___60.2921700911076___25.0387692392211___500_400x400.png",true,"7830a51ca5b24133da7782296c3d8659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1463335,765000000,1463335,765000000,51.41316,-0.4947,"https://storage.googleapis.com/supersup/600/gcpskxrz2s_1463335765.jpg",true,"783c86bf54ed4bd809be61361c337bc9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1466871229,0,1466871229,0,52.63059166666667,-1.6768611111111111,"https://storage.googleapis.com/zerosixzero/supersupengland/300_300/Photo_25_05_2016_17_13_49.jpg",true,"786cf02e520a199cce1be53711caea59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1531710662,16000000,1531710662,16000000,53.7490699144735,-2.47355267316603,"https://tile1.z6z.co/pp/2018-07-16-11462016___53.7490699144735___-2.47355267316603___40_400x400.png",true,"78a65da9b34e7a7534e0b44b0e4b5299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1569795383,757000000,1569765132,443000000,43.5830148,7.1290098,,true,"78joj7ndaKHM4HlreXjk","UkExn5PniFPX9QKXlAnJVnExXM72",11,"117","NA","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1561497220,720000000,1561118652,706000000,51.5180536,-0.1754164,,true,"78s8tAYu4rMsN3RTByIk","8mZaebElyPOcYNBWjChpQt2rscn2",1,"1065","Erikli","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1569093364,2000000,1569075157,831000000,51.5079222,-0.0509634,,true,"78uq5nJUaxGqaiCWX78j","ky1ZUDqYtldsCHnw8X0dJ53crQo2",7,"1005","McDonalds","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1463482,78000000,1463482,78000000,51.55421,-0.69143,"https://storage.googleapis.com/supersup/600/gcpt230t09_1463482078.jpg",true,"79488aa9d6a789d0a76fbcfca1697399",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1554626664,834000000,1554625689,101000000,51.50830917996495,0.002987897023561399,,true,"79NV7pObSWyRUK4ngEEd",,,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1533440202,158000000,1533440202,158000000,52.5803449383629,-1.9944971940688,"https://tile1.z6z.co/pp/2018-08-05-13002158___52.5803449383629___-1.9944971940688___100_400x400.png",true,"79ce3fd970aff74b70559c7faf331bf7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1556397522,416000000,1556396128,11000000,39.00761758412574,-77.12659194047372,,true,"79eQoOsdVUXO2Q5shpj0",,,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1463757,977000000,1463757,977000000,51.64896,-1.25768,"https://storage.googleapis.com/supersup/600/u10vud7v40_1463757977.jpg",true,"79f9713a34a10aeb3cb1fd87eb386517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1562328162,592000000,1561896230,247000000,52.949603571311,-1.138156487689225,,true,"79z4MSE27rHkTjufbKUR","fyv3E1rxQMRTkjpUFkJwjomUgAg2",3,"1003","Greggs orangina malibu","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1551546002,743000000,1551531447,947000000,52.027164747818134,-1.1484941212476931,,true,"7A5MYHdbL2Y12e3EjUJp","vncgglAhz6ZZV34e8VHrdLw4TIl1",,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1555941042,46000000,1555925456,268000000,52.4427163,4.6320089,,true,"7ACQcqZzTP57J0L2XVhq",,,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1567791586,943000000,1567773116,833000000,53.236107,-0.5431741,,true,"7B86k0eqay0MLJd9blKK","V395mHRSaLVCMdvNZKPxWrnuGc23",2,"1048","?","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",1,"1065","Vimto",1,"118","MacDonalds","103","Unknown",1,2,"112","Cadbury Trek",1,"1050","Euroshopper","1005","Domino's",1,1,"1002","Drug bag",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1552488227,535000000,1552473724,215000000,52.2530289,4.6321428,,true,"7BLPjFicl4yVfe9E1FkV",,,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1563123057,550000000,1563101969,585000000,51.5180495,-0.1756143,,true,"7BS4kbSUB2I50lyOTwPb","KsmrqSRPjiU22V3xY29S6SxZNc42",1,"1000","M and S","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1562359864,159000000,1562340117,218000000,51.5584096,-0.4837073,,true,"7CBqjyrI0STHEtT8DFTC","pIgRZiqD2NaClK23iyVD8n2uCmu2",5,"1014","Unknown","DsmVfqPSE7Q9UKdoqhmbFtVdydJ3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1566639230,634000000,1566638502,581000000,50.85521127567706,-0.9419855196037721,,true,"7CQokoRdrg7bXJ7jq3gB","9v9peC5A2cQc32koNzPM9V02aGu2",1,"109","Walkers","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1567361044,634000000,1567341036,645000000,51.458533333333335,-0.30772499999999997,,true,"7CXhNj4Uxtc7AVQEpNze","1JfRabYgyZV6nEZZTMTaTrSnrze2",78,"130","Unbranded","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1568625504,761000000,1568615110,708000000,52.0431242,-1.1458032,,true,"7Erp65GHrgrEOVsmKZm8","DlSE5l159maVNb1pK7FaQi8Zbk52",,,,"zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1563098787,539000000,1563073160,214000000,-37.88765860899067,147.9823359530938,,true,"7F2d2hhBdwFPndRpdgI5","VNNcOToIe0YSBlJDGkTJ4Wvyl9H2",,,,"zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1563056955,945000000,1563022347,985000000,51.5419245,-0.0210586,,true,"7F5gE0eQ38tgUSFe9kUk","7fEMPOoI6hZodM0XirGgTfmvdvx2",2,"1014","None","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",3,"1011","None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1552571241,739000000,1552567528,62000000,38.8988581,-77.2952559,,true,"7FigpPMS7GghSPP3IgbY",,,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1569693167,12000000,1569689314,620000000,51.5546136,-0.0982037,,true,"7HTC0eBz72njgou15aZG","FmNEfMyyOBdZVB6t3VQnCI8RzOr1",1,"113","Snickers","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1564253962,890000000,1564250850,521000000,51.531433,-0.0977666,,true,"7HiQ2O6b9nRxuSZOjRam","DXmaqtmYzyeFgkATnrQhwHlHkHv2",1,"109","Walkers","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",1,"109","Sunbites",1,"109","Unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1569067497,265000000,1569053027,238000000,52.95067378324731,-1.1541904974739572,,true,"7JMYH1tgANt1pcNc2a5S","qRGD5j0N67VTsAqRnFLunIaEYd53",1,"1065","San Miguel","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1569067337,221000000,1569061112,712000000,51.51820297222222,-0.1744119722222222,,true,"7JYCHAFpjmlUMKOmibqp","8AU4HpzEPRP9Amqsc4S27uSlvEJ3",5,"1065","Kopparberg","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1562958358,875000000,1562931092,128000000,51.5161952,-0.0224041,,true,"7JflBk7e0ZspcP8PXL8M","Oue0tCz0tvVaCVEaXytX9SpwG403",1,"109","Mccoys","DsmVfqPSE7Q9UKdoqhmbFtVdydJ3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1569103043,315000000,1569102655,188000000,50.361266666666666,-4.1623445,,true,"7JwOR07hfFy0kk8Kirlf","JRe1390xxoQzvurKOtJKIDO2aNT2",1,"112","Nakd","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1554141121,583000000,1554120254,129000000,38.8874977,-77.0367721,,true,"7KC3wi00y1Qioo9nv1kv",,,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
